state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,cbsa_code,cbsa,date_of_last_change,status,request_time,url,rows,date
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.008,0.002,0.018,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,5005,14129,1,33.9551,-118.4305,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.001,0.0,0.003,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,LAX Hastings,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,15,94.0,0.0036,0.002,0.013,Y,15.0,15.0,16.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0063,0.002,0.011,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0047,0.001,0.013,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0052,0.002,0.013,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0087,0.005,0.019,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,5005,14129,1,33.9551,-118.4305,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,13,87.0,0.0013,0.0,0.003,Y,13.0,13.0,15.0,14.4,14.0,0972,South Coast Air Quality Management District,LAX Hastings,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,5005,14129,1,33.9551,-118.4305,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0005,0.0,0.003,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,LAX Hastings,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,5005,14129,1,33.9551,-118.4305,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0037,0.002,0.006,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,LAX Hastings,7201 W. WESTCHESTER PARKWAY,California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0092,0.001,0.017,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0131,0.006,0.021,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0131,0.007,0.021,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0085,0.002,0.015,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0036,0.0,0.008,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0038,0.001,0.011,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0053,0.003,0.01,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0061,0.001,0.013,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0034,0.001,0.007,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0055,0.001,0.022,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0069,0.004,0.022,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,13,87.0,0.0089,0.001,0.016,Y,13.0,13.0,15.0,14.1,14.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,30,100.0,0.0211,0.001,0.119,Y,9.0,9.0,30.0,10.0,33.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,35,100.0,0.0147,0.006,0.045,Y,10.0,10.0,30.0,11.0,38.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,30,100.0,0.016,0.002,0.07,Y,30.0,30.0,30.0,33.3,33.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,30,100.0,0.0147,0.005,0.065,Y,30.0,30.0,30.0,33.0,33.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,1,Micrograms/cubic meter (LC),No Events,33,100.0,0.0131,0.002,0.041,Y,10.0,10.0,30.0,11.1,37.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-03-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,2,Micrograms/cubic meter (LC),No Events,34,100.0,0.0132,0.005,0.033,Y,10.0,10.0,30.0,11.0,37.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-11-01,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-06-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,19,100.0,0.0144,0.004,0.026,Y,10.0,10.0,17.0,10.9,21.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,7,100.0,0.0201,0.004,0.051,N,7.0,7.0,7.0,7.6,8.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,41,100.0,0.015,0.007,0.034,Y,32.0,32.0,39.0,34.8,45.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,46,100.0,0.0151,0.001,0.032,Y,46.0,46.0,46.0,50.0,50.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,3,Micrograms/cubic meter (LC),No Events,39,98.0,0.0141,0.006,0.026,Y,39.0,39.0,40.0,42.4,42.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-09-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2019,4,Micrograms/cubic meter (LC),No Events,46,100.0,0.016,0.003,0.049,Y,46.0,46.0,46.0,50.0,50.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20190101&edate=20191231&state=06,76,2019-12-31
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0176,0.003,0.051,Y,14.0,14.0,15.0,15.4,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0137,0.004,0.032,Y,15.0,15.0,15.0,16.5,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0156,0.006,0.036,Y,16.0,16.0,16.0,17.4,17.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0203,0.001,0.042,Y,15.0,15.0,15.0,16.3,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
